video_id,split,class_id,signer_id,EN,TR,frames
signer7_sample1718_color,train,85,7,towel,havlu,64
signer7_sample1719_color,train,207,7,alone,yalniz,60
signer7_sample1720_color,train,52,7,doctor,doktor,63
signer7_sample1721_color,train,184,7,promise,soz,56
signer7_sample1722_color,train,128,7,god_preserve,masallah,48
signer7_sample1723_color,train,139,7,grandmother,nine,57
signer7_sample1724_color,train,114,7,book,kitap,60
signer7_sample1725_color,train,89,7,gift,hediye,57
signer7_sample1726_color,train,194,7,scales,terazi,57
signer7_sample1727_color,train,14,7,mother,anne,68
signer7_sample1728_color,train,86,7,no,hayir,51
signer7_sample1729_color,train,156,7,potato,patates,70
signer7_sample1730_color,train,31,7,petrol,benzin,65
signer7_sample1731_color,train,153,7,trousers,pantolon,44
signer7_sample1732_color,train,141,7,room,oda,60
signer7_sample1733_color,train,87,7,congratulations,hayirli_olsun,53
signer7_sample1734_color,train,7,7,cry,aglamak,61
signer7_sample1735_color,train,5,7,tree,agac,59
signer7_sample1736_color,train,134,7,manager,mudur,71
signer7_sample1737_color,train,155,7,pastrami,pastirma,62
signer7_sample1738_color,train,57,7,wall,duvar,63
signer7_sample1739_color,train,121,7,bridge,kopru,61
signer7_sample1740_color,train,126,7,scissors,makas,58
signer7_sample1741_color,train,81,7,carpet,hali,48
signer7_sample1742_color,train,171,7,war,savas,56
signer7_sample1743_color,train,100,7,good,iyi,49
signer7_sample1744_color,train,72,7,get_well,gecmis_olsun,65
signer7_sample1745_color,train,180,7,evil,seytan,67
signer7_sample1746_color,train,146,7,nope,olmaz,53
signer7_sample1747_color,train,198,7,turkey,turkiye,70
signer7_sample1748_color,train,147,7,allright,olur,54
signer7_sample1749_color,train,50,7,topple,devirmek,62
signer7_sample1750_color,train,95,7,needle,igne,64
signer7_sample1751_color,train,150,7,fasting,oruc,58
signer7_sample1752_color,train,22,7,look,bakmak,65
signer7_sample1753_color,train,211,7,help,yardim,48
signer7_sample1754_color,train,147,7,allright,olur,53
signer7_sample1755_color,train,86,7,no,hayir,48
signer7_sample1756_color,train,65,7,yes,evet,56
signer7_sample1757_color,train,89,7,gift,hediye,42
signer7_sample1758_color,train,118,7,cologne,kolonya,82
signer7_sample1759_color,train,26,7,feast,bayram,66
signer7_sample1760_color,train,171,7,war,savas,55
signer7_sample1761_color,train,225,7,difficult,zor,51
signer7_sample1762_color,train,74,7,lake,gol,67
signer7_sample1763_color,train,75,7,shirt,gomlek,65
signer7_sample1764_color,train,152,7,cotton,pamuk,56
signer7_sample1765_color,train,212,7,tomorrow,yarin,52
signer7_sample1766_color,train,140,7,oven,ocak,54
signer7_sample1767_color,train,50,7,topple,devirmek,61
signer7_sample1768_color,train,162,7,police,polis,50
signer7_sample1769_color,train,104,7,radiator,kalorifer,50
signer7_sample1770_color,train,191,7,ceiling,tavan,61
signer7_sample1771_color,train,78,7,laugh,gulmek,57
signer7_sample1772_color,train,187,7,comb,tarak,68
signer7_sample1773_color,train,101,7,escape,kacmak,57
signer7_sample1774_color,train,14,7,mother,anne,65
signer7_sample1775_color,train,58,7,pharmacy,eczane,66
signer7_sample1776_color,train,122,7,bad,kotu,50
signer7_sample1777_color,train,106,7,sibling,kardes,60
signer7_sample1778_color,train,155,7,pastrami,pastirma,65
signer7_sample1779_color,train,112,7,identity,kimlik,56
signer7_sample1780_color,train,99,7,push,itmek,46
signer7_sample1781_color,train,206,7,near,yakin,43
signer7_sample1782_color,train,184,7,promise,soz,55
signer7_sample1783_color,train,48,7,grandfather,dede,68
signer7_sample1784_color,train,60,7,labor,emek,74
signer7_sample1785_color,train,57,7,wall,duvar,58
signer7_sample1786_color,train,91,7,always,hep,51
signer7_sample1787_color,train,91,7,always,hep,48
signer7_sample1788_color,train,163,7,psychology,psikoloji,65
signer7_sample1789_color,train,189,7,holiday,tatil,52
signer7_sample1790_color,train,139,7,grandmother,nine,56
signer7_sample1791_color,train,8,7,family,aile,53
signer7_sample1792_color,train,126,7,scissors,makas,57
signer7_sample1793_color,train,61,7,retired,emekli,62
signer7_sample1794_color,train,101,7,escape,kacmak,46
signer7_sample1795_color,train,16,7,ataturk,ataturk,64
signer7_sample1796_color,train,64,7,house,ev,57
signer7_sample1797_color,train,126,7,scissors,makas,61
signer7_sample1798_color,train,129,7,angel,melek,56
signer7_sample1799_color,train,160,7,thursday,persembe,66
signer7_sample1800_color,train,172,7,sugar,seker,52
signer7_sample1801_color,train,140,7,oven,ocak,49
signer7_sample1802_color,train,97,7,not_interested,ilgilenmemek,51
signer7_sample1803_color,train,74,7,lake,gol,75
signer7_sample1804_color,train,208,7,wrong,yanlis,50
signer7_sample1805_color,train,218,7,cook,yemek_pisirmek,74
signer7_sample1806_color,train,216,7,slow,yavas,62
signer7_sample1807_color,train,40,7,hammer,cekic,62
signer7_sample1808_color,train,157,7,sunday,pazar,54
signer7_sample1809_color,train,183,7,say,soylemek,55
signer7_sample1810_color,train,61,7,retired,emekli,64
signer7_sample1811_color,train,46,7,wallet,cuzdan,61
signer7_sample1812_color,train,46,7,wallet,cuzdan,58
signer7_sample1813_color,train,103,7,pencil,kalem,53
signer7_sample1814_color,train,149,7,forest,orman,61
signer7_sample1815_color,train,10,7,unwise,akilsiz,61
signer7_sample1816_color,train,175,7,you,sen,48
signer7_sample1817_color,train,157,7,sunday,pazar,54
signer7_sample1818_color,train,3,7,enjoy_your_meal,afiyet_olsun,62
signer7_sample1819_color,train,55,7,yesterday,dun,51
signer7_sample1820_color,train,59,7,glove,eldiven,57
signer7_sample1821_color,train,129,7,angel,melek,65
signer7_sample1822_color,train,73,7,bring,getirmek,59
signer7_sample1823_color,train,131,7,napkin,mendil,56
signer7_sample1824_color,train,218,7,cook,yemek_pisirmek,88
signer7_sample1825_color,train,171,7,war,savas,58
signer7_sample1826_color,train,158,7,monday,pazartesi,58
signer7_sample1827_color,train,169,7,champion,sampiyon,56
signer7_sample1828_color,train,17,7,shoe,ayakkabi,60
signer7_sample1829_color,train,102,7,breakfast,kahvalti,55
signer7_sample1830_color,train,118,7,cologne,kolonya,80
signer7_sample1831_color,train,68,7,elephant,fil,61
signer7_sample1832_color,train,63,7,meal,et,64
signer7_sample1833_color,train,43,7,soup,corba,57
signer7_sample1834_color,train,51,7,government,devlet,64
signer7_sample1835_color,train,102,7,breakfast,kahvalti,56
signer7_sample1836_color,train,175,7,you,sen,44
signer7_sample1837_color,train,28,7,single,bekar,61
signer7_sample1838_color,train,175,7,you,sen,48
signer7_sample1839_color,train,103,7,pencil,kalem,57
signer7_sample1840_color,train,134,7,manager,mudur,60
signer7_sample1841_color,train,16,7,ataturk,ataturk,67
signer7_sample1842_color,train,127,7,tongs,masa,56
signer7_sample1843_color,train,212,7,tomorrow,yarin,54
signer7_sample1844_color,train,189,7,holiday,tatil,55
signer7_sample1845_color,train,108,7,accident,kaza,50
signer7_sample1846_color,train,114,7,book,kitap,56
signer7_sample1847_color,train,95,7,needle,igne,67
signer7_sample1848_color,train,126,7,scissors,makas,57
signer7_sample1849_color,train,205,7,tax,vergi,46
signer7_sample1850_color,train,138,7,where,nerede,46
signer7_sample1851_color,train,67,7,memorize,ezberlemek,58
signer7_sample1852_color,train,163,7,psychology,psikoloji,71
signer7_sample1853_color,train,179,7,love,sevmek,57
signer7_sample1854_color,train,23,7,honey,bal,64
signer7_sample1855_color,train,116,7,female,kiz,55
signer7_sample1856_color,train,138,7,where,nerede,53
signer7_sample1857_color,train,170,7,hat,sapka,60
signer7_sample1858_color,train,51,7,government,devlet,57
signer7_sample1859_color,train,122,7,bad,kotu,52
signer7_sample1860_color,train,111,7,who,kim,59
signer7_sample1861_color,train,72,7,get_well,gecmis_olsun,61
signer7_sample1862_color,train,147,7,allright,olur,49
signer7_sample1863_color,train,204,7,existing,var,58
signer7_sample1864_color,train,114,7,book,kitap,51
signer7_sample1865_color,train,148,7,they,onlar,51
signer7_sample1866_color,train,191,7,ceiling,tavan,63
signer7_sample1867_color,train,97,7,not_interested,ilgilenmemek,46
signer7_sample1868_color,train,78,7,laugh,gulmek,51
signer7_sample1869_color,train,71,7,past,gecmis,64
signer7_sample1870_color,train,177,7,free,serbest,38
signer7_sample1871_color,train,174,7,umbrella,semsiye,61
signer7_sample1872_color,train,189,7,holiday,tatil,44
signer7_sample1873_color,train,31,7,petrol,benzin,67
signer7_sample1874_color,train,148,7,they,onlar,52
signer7_sample1875_color,train,174,7,umbrella,semsiye,59
signer7_sample1876_color,train,209,7,do,yapmak,48
signer7_sample1877_color,train,92,7,never,hic,50
signer7_sample1878_color,train,20,7,father,baba,72
signer7_sample1879_color,train,206,7,near,yakin,51
signer7_sample1880_color,train,27,7,baby,bebek,68
signer7_sample1881_color,train,29,7,wait,beklemek,68
signer7_sample1882_color,train,222,7,tired,yorgun,50
signer7_sample1883_color,train,172,7,sugar,seker,58
signer7_sample1884_color,train,155,7,pastrami,pastirma,57
signer7_sample1885_color,train,20,7,father,baba,61
signer7_sample1886_color,train,169,7,champion,sampiyon,60
signer7_sample1887_color,train,94,7,drink,icmek,50
signer7_sample1888_color,train,66,7,married,evli,60
signer7_sample1889_color,train,170,7,hat,sapka,63
signer7_sample1890_color,train,26,7,feast,bayram,63
signer7_sample1891_color,train,5,7,tree,agac,62
signer7_sample1892_color,train,167,7,sauce,salca,64
signer7_sample1893_color,train,178,7,voice,ses,55
signer7_sample1894_color,train,159,7,window,pencere,77
signer7_sample1895_color,train,31,7,petrol,benzin,65
signer7_sample1896_color,train,12,7,shopping,alisveris,56
signer7_sample1897_color,train,211,7,help,yardim,57
signer7_sample1898_color,train,93,7,goodbye,hoscakal,54
signer7_sample1899_color,train,148,7,they,onlar,61
signer7_sample1900_color,train,220,7,absent,yok,58
signer7_sample1901_color,train,56,7,enemy,dusman,65
signer7_sample1902_color,train,47,7,minute,dakika,54
signer7_sample1903_color,train,158,7,monday,pazartesi,43
signer7_sample1904_color,train,36,7,wednesday,carsamba,65
signer7_sample1905_color,train,28,7,single,bekar,63
signer7_sample1906_color,train,19,7,same,ayni,59
signer7_sample1907_color,train,88,7,animal,hayvan,60
signer7_sample1908_color,train,80,7,right,hakli,47
signer7_sample1909_color,train,173,7,hi,selam,54
signer7_sample1910_color,train,104,7,radiator,kalorifer,51
signer7_sample1911_color,train,60,7,labor,emek,68
signer7_sample1912_color,train,193,7,telephone,telefon,64
signer7_sample1913_color,train,176,7,bill,senet,60
signer7_sample1914_color,train,46,7,wallet,cuzdan,56
signer7_sample1915_color,train,31,7,petrol,benzin,71
signer7_sample1916_color,train,100,7,good,iyi,47
signer7_sample1917_color,train,80,7,right,hakli,57
signer7_sample1918_color,train,116,7,female,kiz,57
signer7_sample1919_color,train,101,7,escape,kacmak,48
signer7_sample1920_color,train,110,7,if_only,keske,66
signer7_sample1921_color,train,83,7,hospital,hastane,84
signer7_sample1922_color,train,142,7,wood,odun,55
signer7_sample1923_color,train,188,7,date,tarih,67
signer7_sample1924_color,train,204,7,existing,var,61
signer7_sample1925_color,train,171,7,war,savas,55
signer7_sample1926_color,train,66,7,married,evli,68
signer7_sample1927_color,train,111,7,who,kim,62
signer7_sample1928_color,train,147,7,allright,olur,48
signer7_sample1929_color,train,225,7,difficult,zor,45
signer7_sample1930_color,train,95,7,needle,igne,58
signer7_sample1931_color,train,178,7,voice,ses,54
signer7_sample1932_color,train,162,7,police,polis,49
signer7_sample1933_color,train,210,7,band-aid,yarabandi,51
signer7_sample1934_color,train,0,7,sister,abla,68
signer7_sample1935_color,train,102,7,breakfast,kahvalti,60
signer7_sample1936_color,train,12,7,shopping,alisveris,66
signer7_sample1937_color,train,159,7,window,pencere,84
signer7_sample1938_color,train,78,7,laugh,gulmek,52
signer7_sample1939_color,train,1,7,hurry,acele,52
signer7_sample1940_color,train,173,7,hi,selam,62
signer7_sample1941_color,train,32,7,together,beraber,59
signer7_sample1942_color,train,71,7,past,gecmis,60
signer7_sample1943_color,train,116,7,female,kiz,68
signer7_sample1944_color,train,71,7,past,gecmis,62
signer7_sample1945_color,train,184,7,promise,soz,60
signer7_sample1946_color,train,194,7,scales,terazi,61
signer7_sample1947_color,train,213,7,forbidden,yasak,51
signer7_sample1948_color,train,47,7,minute,dakika,56
signer7_sample1949_color,train,190,7,sweet,tatli,51
signer7_sample1950_color,train,60,7,labor,emek,79
signer7_sample1951_color,train,160,7,thursday,persembe,68
signer7_sample1952_color,train,196,7,thanks,tesekkur,57
signer7_sample1953_color,train,16,7,ataturk,ataturk,64
signer7_sample1954_color,train,146,7,nope,olmaz,52
signer7_sample1955_color,train,2,7,hungry,acikmak,64
signer7_sample1956_color,train,217,7,eat,yemek,49
signer7_sample1957_color,train,18,7,mirror,ayna,57
signer7_sample1958_color,train,185,7,milk,sut,47
signer7_sample1959_color,train,77,7,show,gostermek,64
signer7_sample1960_color,train,45,7,saturday,cumartesi,56
signer7_sample1961_color,train,127,7,tongs,masa,49
signer7_sample1962_color,train,19,7,same,ayni,54
signer7_sample1963_color,train,65,7,yes,evet,64
signer7_sample1964_color,train,127,7,tongs,masa,55
signer7_sample1965_color,train,146,7,nope,olmaz,52
signer7_sample1966_color,train,208,7,wrong,yanlis,50
signer7_sample1967_color,train,152,7,cotton,pamuk,58
signer7_sample1968_color,train,210,7,band-aid,yarabandi,55
signer7_sample1969_color,train,224,7,time,zaman,56
signer7_sample1970_color,train,203,7,sad,uzgun,55
signer7_sample1971_color,train,52,7,doctor,doktor,62
signer7_sample1972_color,train,88,7,animal,hayvan,61
signer7_sample1973_color,train,190,7,sweet,tatli,57
signer7_sample1974_color,train,136,7,how,nasil,49
signer7_sample1975_color,train,128,7,god_preserve,masallah,50
signer7_sample1976_color,train,74,7,lake,gol,73
signer7_sample1977_color,train,166,7,soap,sabun,56
signer7_sample1978_color,train,31,7,petrol,benzin,64
signer7_sample1979_color,train,6,7,heavy,agir,52
signer7_sample1980_color,train,147,7,allright,olur,51
signer7_sample1981_color,train,27,7,baby,bebek,63
signer7_sample1982_color,train,171,7,war,savas,54
signer7_sample1983_color,train,100,7,good,iyi,45
signer7_sample1984_color,train,33,7,inform,bilgi_vermek,71
signer7_sample1985_color,train,112,7,identity,kimlik,60
signer7_sample1986_color,train,113,7,rent,kira,45
signer7_sample1987_color,train,44,7,friday,cuma,62
signer7_sample1988_color,train,32,7,together,beraber,54
signer7_sample1989_color,train,127,7,tongs,masa,55
signer7_sample1990_color,train,99,7,push,itmek,45
signer7_sample1991_color,train,67,7,memorize,ezberlemek,61
signer7_sample1992_color,train,99,7,push,itmek,46
signer7_sample1993_color,train,90,7,halal,helal,54
signer7_sample1994_color,train,200,7,toilet,tuvalet,61
signer7_sample1995_color,train,177,7,free,serbest,46
signer7_sample1996_color,train,177,7,free,serbest,46
signer7_sample1997_color,train,90,7,halal,helal,58
signer7_sample1998_color,train,43,7,soup,corba,63
signer7_sample1999_color,train,133,7,guest,misafir,58
signer7_sample2000_color,train,150,7,fasting,oruc,55
signer7_sample2001_color,train,131,7,napkin,mendil,55
signer7_sample2002_color,train,73,7,bring,getirmek,60
signer7_sample2003_color,train,67,7,memorize,ezberlemek,59
signer7_sample2004_color,train,70,7,football,futbol,55
signer7_sample2005_color,train,7,7,cry,aglamak,64
signer7_sample2006_color,train,179,7,love,sevmek,70
signer7_sample2007_color,train,211,7,help,yardim,57
signer7_sample2008_color,train,11,7,kin,akraba,69
signer7_sample2009_color,train,213,7,forbidden,yasak,47
signer7_sample2010_color,train,44,7,friday,cuma,62
signer7_sample2011_color,train,61,7,retired,emekli,66
signer7_sample2012_color,train,161,7,picnic,piknik,53
signer7_sample2013_color,train,213,7,forbidden,yasak,53
signer7_sample2014_color,train,16,7,ataturk,ataturk,65
signer7_sample2015_color,train,166,7,soap,sabun,56
signer7_sample2016_color,train,24,7,glass,bardak,54
signer7_sample2017_color,train,158,7,monday,pazartesi,42
signer7_sample2018_color,train,23,7,honey,bal,77
signer7_sample2019_color,train,224,7,time,zaman,54
signer7_sample2020_color,train,179,7,love,sevmek,57
signer7_sample2021_color,train,124,7,stain,leke,54
signer7_sample2022_color,train,74,7,lake,gol,77
signer7_sample2023_color,train,152,7,cotton,pamuk,55
signer7_sample2024_color,train,153,7,trousers,pantolon,44
signer7_sample2025_color,train,196,7,thanks,tesekkur,59
signer7_sample2026_color,train,155,7,pastrami,pastirma,60
signer7_sample2027_color,train,97,7,not_interested,ilgilenmemek,58
signer7_sample2028_color,train,222,7,tired,yorgun,50
signer7_sample2029_color,train,73,7,bring,getirmek,58
signer7_sample2030_color,train,6,7,heavy,agir,57
signer7_sample2031_color,train,0,7,sister,abla,72
signer7_sample2032_color,train,93,7,goodbye,hoscakal,59
signer7_sample2033_color,train,201,7,flour,un,81
signer7_sample2034_color,train,50,7,topple,devirmek,67
signer7_sample2035_color,train,6,7,heavy,agir,63
signer7_sample2036_color,train,68,7,elephant,fil,59
signer7_sample2037_color,train,8,7,family,aile,61
signer7_sample2038_color,train,34,7,we,biz,66
signer7_sample2039_color,train,136,7,how,nasil,46
signer7_sample2040_color,train,217,7,eat,yemek,46
signer7_sample2041_color,train,145,7,olympiad,olimpiyat,56
signer7_sample2042_color,train,1,7,hurry,acele,54
